,desc,score,match_desc
2408,makaronid riso pasta reggia 0.5kg,0.45,barilla pasta gnocchi 0.5kg
2496,pruun kaste ica 0kg,0.45,bosto bio pruun riis 0kg
7946,kookosõli rafineerimata rimi planet 0.5l,0.45,gloria linaseemneõli rafineerimata 0.5l
4308,pikateraline riis ben`s original 0kg,0.45,rainbow pikateraline riis 2kg
3194,vitamiinivesi belief apelsini-sidruni 0.53l,0.45,belief gaseeritud energiavesi mündi 0.53l
4280,õunamahl kontsentreerit mahlast põltsamaa 2l,0.45,põltsamaa värske õunamahl 0.28l
3291,paprika magus rimi 1kl 0.25kg,0.45,soome magus paprika 0.2kg
3176,vitamiinivesi belief sidruni-laimi 0.53l,0.45,belief gaseeritud energiavesi mündi 0.53l
3102,ladyfingersi küpsise magustoit 0.14kg,0.45,hiiumaa köök küpsise magustoit 0.2kg
3138,panko riivsai ica asia 0.18kg,0.45,lobo panko riivsai 0.2kg
3149,ingver marineeritud fudo 0.2kg,0.45,thai choice marineeritud ingver 0.454kg
3296,õuna-mustikamahl galicia nfc 100% 1l,0.45,cido köögiviljamahl 100% 1l
8254,šokolaadi-passioni tort marta pagar 0.55kg,0.45,marta pagar õuna-kaneelitasku 0.12kg
3297,ab skyr mango-passioni farmi 1kg,0.45,farmi hapendatud pett 1kg
8642,kpn.vein bischofliche riesling 0.75l,0.45,moselland ars vitis riesling 0.75l
8266,joogipudel lastele philips avent 0.3l,0.45,avent joogipudel 0.2l 6k
260,jäätis lehmakommi väike tom 0.06kg,0.44999999999999996,väike tom õuna- kirsi- ja vanillimaitseline jäätis kroko 0.075kg 0.08l
8721,kpn.vv donelli prosecco brut 1.5l,0.44999999999999996,itaalia mionetto prosecco doc treviso brut kpn vahuvein 11% 1.5l
8806,kpn vein zantho beerenauslese 0.375l,0.44999999999999996,olim bauda pian centive moscato d'asti kpn vein 5% 0.375l
4790,õlu andersons westworld 7.1% 0.33l purk,0.4375,karl friedrich hele õlu  5% 0.33l purk
1048,alkoholivaba ,0.4375,valio piimapulber väherasvane   0.4kg  lv
5615,õlu pühaste beans & biscuits 9% 0.33l purk,0.4375,pühaste tartu pilsner õlu 5% 0.33l
4933,"juust kõva 12kuud džiugas,viil 40% 0.15kg",0.4375,dziugas kõva riivitud juust 40% rasva kuivaines 0.1kg
8112,kpn.v.vein casa charlize prosecco brut 0.75l,0.4375,montelvini prosecco rosé brut kpn vahuvein 11% 0.75l
7841,kgt.vein crudo catarrato zibibbo org 0.75,0.4375,crudo catarrato zibibbo organic kgt vein 12% 0.75l
7249,kpn.vein faber riesling sweet mosel 0.75l,0.4375,nik weis mosel riesling kpn vein 11.5% 0.75l
6446,muu p.jook bartenders club sp drink 36% 0.2l,0.4375,aramis v muu piiritusjook 36% 0.2l
8313,kpn.vein montepuciano d'abruzzo doc 13% 0.75l,0.4375,pratello lugana catulliano doc kpn vein 13% 0.75l
7518,vahuvein luna rossa spumante 7.5% 0.75l,0.4375,montelvini promosso spumante extra dry vahuvein 11.5% 0.75l
3243,köögiviljakrõps chazz hapukoore ja sibula 0.075kg,0.4375,estrella hapukoore ja sibula maitselised krõbedad röstitud maapähklid
4747,segu extra kvalit tudengieine arimex 0.3kg,0.4375,arimex everyday mix pähklite ja marjade segu 0.3kg
3773,õlu tuulekannel hopsium 6.3% 0.33l pudel,0.4375,eesti purtse siidisuka sweet stout õlu 6.3% 0.33l
8172,kpn.vein tierra imperial gran reserva 0.75l,0.4375,anciano rioja gran reserva kpn vein 13% 0.75l
1400,muu alk.jook garage hard lemon 4% 0.275l pdl,0.4375,garage long drink sidrunimaitlseline 4% 0.275l
505,dipikaste hapuk.- ja sibula estrella 0.013kg,0.4375,estrella hapukoore ja sibula maitselised krõbedad röstitud maapähklid
7229,kuninglik segu röstitud pähklit arimex 0.3kg,0.4375,arimex everyday mix pähklite ja marjade segu 0.3kg
4110,õlu andersons cucumberbatch 4.9% 0.33l purk,0.4375,karl friedrich hele õlu  5% 0.33l purk
901,alkoholivaba õlu a le coq porter 0.33l pudel,0.4375,a le coq a.le coq klassikaline kali 2l
3785,vahvlipalad vanilje ja karamelli fazer 0.175kg,0.4375,fazer fasupala vanilje- ja karamellitäidisega vahvlipalad 215 g
3770,õlu pühaste werner viini lager 5.5% 0.33l prk,0.4375,tai singha lager õlu 5% 0.33l
8223,kpn.v.vein mionetto prosecco trev brut 0.75l,0.4375,montelvini prosecco rosé brut kpn vahuvein 11% 0.75l
6993,mango ja vaarikad rimi külmutatud 0.4kg,0.4375,uvic külmutatud vanaema vareenikud kartuli ja röstsibulaga 0.4kg
8028,kpn.vein obra prima vinho verde 0.75l,0.4375,portugal vidigal vinho verde kpn vein 9.5% 0.75l
8103,väikelastepiim hipp 3 jr comb 12+ 0.5kg,0.42857142857142855,hipp 3 junior combiotic väikelastepiim alates 12-elukuust
656,kons valged aedoad rimi basic 400 0.24kg,0.42857142857142855,opera d'oro valged oad soolvees 400 0.24kg
3306,mahe jahvatatud kaneel i love eco 0.037kg,0.42857142857142855,santa maria mahe tseiloni kaneel jahvatatud 0.033kg
8219,piimasegu aptamil comfort 2 al 6k 0.4kg,0.42857142857142855,aptamil comfort 2 jätkupiimasegu 400g alates 6-elukuust
8061,tiigerkreveti sabad 16 20 vannamei asc 0.3kg,0.42857142857142855,vici koorimata tiigerkrevetid 16 20 peata 0.3kg
3256,supp kassidele schesir kana ja kõrvitsaga 0.085kg,0.42857142857142855,rainbow maiuspalad kassidele kana ja juustuga 0.06kg
8258,gt.vein lindemans bin 85 pinot grigio 0.75l,0.42857142857142855,bolla pinot grigio kpn vein 12% 0.75l
7738,jäätis küpsiset ja brow b&j 0.465l 0.406kg,0.42857142857142855,ben&jerry b&j vanillijäätis küpsise tükkidega 0.465l 0.406kg
5344,t-šok ampsud kirsi-tšilli ja küp kalev 0.15kg,0.42857142857142855,kalev mesikäpp vahvli- ja pähklikreemiga kompvekid 0.15kg
7510,kgt.vein dreamer late har pinot grigo 0.75l,0.42857142857142855,dreamer late harvest chardonnay vein 12% 0.75l
6938,kaste origin bbq sweet baby ray`s 0.51l,0.42857142857142855,santa maria bbq kaste sweet chipotle 0.355kg
5533,aprikoos kg,0.41666666666666663,hapukapsas jaagumäe kg
3691,hernes konserveeritud bonduelle 0.66kg,0.41666666666666663,bonduelle mais ja hernes 340 0.285kg
2216,šampinjonid kg,0.41666666666666663,hapukapsas jaagumäe kg
7989,eelküps bbq-suitsune tagakoot m&m vp kg,0.41666666666666663,rakvere küpsetatud tagakoot kg
3695,piimašokolaad india pähkli ritter sport 0.1kg,0.41666666666666663,rainbow india pähklid 0.1kg
6770,hiidk soolvees kaluri 0.1kg 0.2kg asc,0.41666666666666663,kaluri salatikrevett soolvees 0.28kg
6266,päikesekuivatatud tomatid gusto 0.55kg,0.41666666666666663,citres päikesekuivatatud tomatid päevalilleõlis 290 0.168kg
2121,kummikommid treatville sweet&fruity 0.18kg,0.41666666666666663,fazer tutti frutti original kummikommid 0.18kg
2431,viie seemne segu zelta rieksts 0.2kg,0.41666666666666663,pähklinäpp seemnete segu 0.2kg
7591,tee must basilur present gold 0.1kg,0.41666666666666663,xtra must terapipar 0.1kg
1017,kummikommid red band bubble pop 0.1kg,0.41666666666666663,haribo kuldkarud kummikommid 0.1kg
6986,juust camembert ile de france 0.125kg,0.41666666666666663,president camembert juust 0.12kg
1053,kummikommid sweet strawberries red band 0.1kg,0.41666666666666663,haribo kuldkarud kummikommid 0.1kg
3944,proteiinivahvel šokolaadi nicks 0.04kg,0.41666666666666663,corny big valge šokolaadi batoon 0.04kg
5199,ökoloogiline roosuhkur i love eco 0.75kg,0.41666666666666663,dansukker pruun roosuhkur 0.75kg
6771,ahjuvorst sibula ja äädikaga matsimoka 0.365kg,0.41666666666666663,matsimoka verivorst suitsupeekoniga 0.365kg
3464,pomel kg,0.41666666666666663,hapukapsas jaagumäe kg
7840,kpn.vein ruppertsberger gewürztraminer 0.75l,0.41666666666666663,valckenberg gewürztraminer kpn vein 14% 0.75l
227,soodavesi 0.33l,0.41666666666666663,aura tomatimahl 0.33l
8095,kgt.vein zonin regions prim salento 0.75l,0.41666666666666663,itaalia zonin regions pinot grigio kgt vein 12% 0.75l
5503,päikesekuivatatud tomatid piacelli 0.28kg,0.41666666666666663,citres päikesekuivatatud tomatid päevalilleõlis 290 0.168kg
318,kurk kg,0.41666666666666663,soome kurk pikk
8722,mait.viin finlandia vodka cranb 37.5% 0.7l,0.41666666666666663,stumbras vodka 40% 0.7l
4654,õrrekanade munad kodutalu m10,0.41666666666666663,linnu talu õrrekanade munad l 10tk
3484,kakaoküpsised oreo double 0.17kg,0.41666666666666663,oreo double creme vaniljekreemitäidisega šokolaadiküpsised 0.157kg
1937,jogurt kirssidega rimi 0.39kg,0.41666666666666663,farmi koorene jogurt mustade kirssidega 0.4kg
5183,šok.kommid karamelli ja meresoola geisha 0.15kg,0.41666666666666663,fazer geisha šokolaadikommikarp 0.15kg
6447,piimašokolaad sarapuupähklitega marabou 0.25kg,0.41666666666666663,marabou piimašokolaad õuna ja kaneeliga 0.185kg
801,energiajook dynam,0.41666666666666663,beebad energiajook 0.25l
4113,täissuitsuvorst viilutatud matsimoka 0.11kg,0.41666666666666663,matsimoka täissuitsuvorst grand old juustuga 0.2kg
5186,must sool selection by rimi 0.1kg,0.41666666666666663,xtra must terapipar 0.1kg
3462,nacho krõpsud santa maria 185g,0.41666666666666663,santa maria tortilla krõpsud kerge 0kg
4355,passion kg,0.41666666666666663,hapukapsas jaagumäe kg
7167,tee must english afternoon basilur 0.1kg,0.41666666666666663,xtra must terapipar 0.1kg
1766,porgandi-ananassisalat 0.25kg,0.41666666666666663,usin porgandi-ananassisalat 0.2kg
5174,šokolaadikommid sorini tiffany 0.18kg,0.41666666666666663,guylian la trufflina šokolaadikommid kinkekarbis 0.18kg
8244,viinamarjaseemneõli rimi rafineeritud 1l,0.41666666666666663,rainbow segu rafineeritud oliivi-ja neitsioliiviõlist 1l
7935,gt.vein adati alazani med.sw white 0.75l,0.41666666666666663,gruusia teliani valley alazani white gt vein 12% 0.75l
7387,gt.vein umano kindzmarauli 0.75l,0.41666666666666663,tamada kindzmarauli gt vein 11.5% 0.75l
5477,nisujahu 00 il molino chiavazza 1kg,0.41666666666666663,kalew nisujahu t-405 1kg
3859,must riis selection by rimi 0.5kg,0.41666666666666663,panzani basmati riis 0.5kg
1054,kummikommid swedish fish red band 0.1kg,0.41666666666666663,haribo kuldkarud kummikommid 0.1kg
1104,energiajook dynam,0.41666666666666663,beebad energiajook 0.25l
4377,vokikaste pad thai santa maria 0.15kg,0.41666666666666663,santa maria küüslaugupipar 0.03kg
4023,marineeritud kurgid rimi viilutatud 0.54kg 0.33kg,0.41666666666666663,mõisaproua marineeritud kurgid 1kg
6388,lõhemass 1kg külmutatud,0.41666666666666663,jääkuubikud 1kg
1658,tšillipipar jalapeno 0.05kg,0.41666666666666663,rosmariin 0.05kg
1107,energiajook dynam,0.41666666666666663,beebad energiajook 0.25l
4024,makrell rimi kuumsuitsu harilik vp kg,0.41666666666666663,saaremaa kuumsuitsu peekon kg
286,jõhvika-mannavaht 0.2kg,0.41666666666666663,usin porgandi-ananassisalat 0.2kg
7088,päikesekuivatatud aprikoosid 0.4kg,0.41666666666666663,hapukurk 0.4kg
3221,kurgid marineeritud 3-6cm rimi 0.67kg 0.37kg,0.41666666666666663,kotimaista marineeritud kurgid 1.65kg
474,martsipanikeerd 0.06kg,0.41666666666666663,gourmet granaatõuna-chiabesee 0.06kg
4732,peedi-küüslaugusalat 0.5kg,0.41666666666666663,mamma peedi-küüslaugusalat 0.2kg
3220,kurgid marineeritud 6-9cm rimi 0.67kg 0.37kg,0.41666666666666663,kotimaista marineeritud kurgid 1.65kg
7238,kpn.vein faber riesling semi dry 0.75l,0.41666666666666663,old tbilisi sparkling wine semi dry vahuvein 12% 0.75l
6720,tume šokolaad mandlitega kalev leiger 0.3kg,0.41666666666666663,kalev kannel šokolaadikompvekid 0.3kg
5282,broilerikintsud rimi kg,0.41666666666666663,rannarootsi suitsukont kg
2901,tume šokolaad täidisega tuljak kalev 0.105kg,0.41666666666666663,kalev tuljak käsitöökompvekid 0.189kg
2310,jõhvika-mannavaht 0.6kg,0.41666666666666663,wõro lihapallid 0.6kg
2421,šokolaadivahvlid gluteenivabad schär 0.04kg,0.41666666666666663,elovena gluteenivabad maasika-kiirpudruportsjonid 5 × 0.04kg
93,kiirsupp rimi express kana krutoonidega 0.016kg,0.41666666666666663,maggi kanapüree kiirsupp 0.016kg
273,en.jook burn peach zero magusainetega 0.33l,0.41666666666666663,coca-cola zero karastusjook 0.33l
5304,sulatatud lõikejuust e-piim 0.33kg,0.41666666666666663,e-piim küüslaugumaitseline sulatatud suitsujuustu snäkk 0.15kg
98,kiirsupp herne ja krutoonidega maggi 0.022kg,0.41666666666666663,maggi kanapüree kiirsupp 0.016kg
8358,kgt.vein stile naturale rosso organic 0.75l,0.41666666666666663,masi fresco di masi rosso organic vein 12% 0.75l
8280,tudengi eine extra korv germund 0.5kg,0.41666666666666663,germund hiina maapähklid 0.5kg
7215,pitsapõhi gluteenivaba schär 0.3kg,0.41666666666666663,remedyway punane kuld müsli 0.3kg gluteenivaba
5327,pelmeenid sea- ja veiseliha rimi 0.4kg,0.41666666666666663,vici veiselihaga pelmeenid 0.4kg
5315,õunasiider bellissimo 5.5% 0.75l,0.41666666666666663,eesti mull õunasiider mustasõstraga 5% 0.75l
4754,türgi uba 0.15kg,0.41666666666666663,türgi granaatõun
6333,tagliatelle munapasta i love eco 0.5kg,0.41666666666666663,rainbow lintmakaronid tagliatelle 0.5kg
7636,tosca kook pähkli- rosina rimi 0.6kg,0.41666666666666663,gustav brita kook 0.6kg
5871,riis arborio selection by rimi 0.5kg,0.41666666666666663,bosto basmati riis 0.5kg
8428,valik šokolaadikomme 4 klassikut kalev 0.48kg,0.41666666666666663,kalev valik liköörikompvekke 0.35kg
2325,makaronid stortini piccolo pasta reggia 0.5kg,0.41666666666666663,barilla pasta gnocchi 0.5kg
6675,tiramisu 0.5kg,0.41666666666666663,saidafarm kakaokohupiim 0.5kg
3508,kuivatatud veiseliha original 0.05kg,0.41666666666666663,karni beef ground jerkey original 0.05kg
1116,makaronid täist spirali rimi greatlife 0.5kg,0.41666666666666663,panzani farfalle makaronid 0.5kg
5460,õrrekanade munad kodutalu l10,0.41666666666666663,linnu talu õrrekanade munad l 10tk
8551,vein bellissimo red semi dry 3l,0.41666666666666663,la conda semi sweet red gt vein 13% 0.75l
2606,brüsseli kapsas 0.5kg,0.41666666666666663,eesti kapsas
8879,kpn.vein ruppertsberger riesling 3l,0.41666666666666663,kendermanns riesling kpn vein 9.5% 3l
6297,muu alk.jook ,0.41666666666666663,eesti punch! öko gini kokteil vaarikas ja sencha  muu alkohoolne jo
3095,õrrekanade munad kodutalu l6,0.41666666666666663,linnu talu õrrekanade munad l 10tk
4384,vokikaste soja-magus tšilli santa maria 0.15kg,0.41666666666666663,santa maria piprasegu 0.23kg
2938,drazeekommid  jelly beans haribo 0.175kg,0.41666666666666663,haribo mahlakarud kummikommid 0.175kg
5548,lavendel potis tk,0.41666666666666663,hernevõrsed potis
6303,muu alk.jook ,0.41666666666666663,eesti punch! öko gini kokteil vaarikas ja sencha  muu alkohoolne jo
267,püreesupp puraviku knorr 0.015kg,0.41666666666666663,knorr šampinjonipüreesupp cuo a soup 0.015kg
1727,beebiporgand 0.25kg,0.41666666666666663,holland shalotsibul 0.25kg
6686,datlisiirup i love eco ökoloogiline 0.25l,0.41666666666666663,borges ökoloogiline õunaäädikas 0.25l
4288,makaronid strozzapreti selection by rimi 0.5kg,0.41666666666666663,panzani farfalle makaronid 0.5kg
2929,kummiko puuvilj quaxi froschli haribo 0.2kg,0.41666666666666663,haribo starmix kummikommid 0.2kg
263,püreesupp šampinjoni knorr 0.015kg,0.41666666666666663,knorr šampinjonipüreesupp cuo a soup 0.015kg
3997,praetud tšeburekid ricotta ja ürtidega 0.25kg,0.41666666666666663,usin praetud tšeburekid 0.22kg
3207,mahedad juurviljakrõpsud i love eco 0.1kg,0.41666666666666663,rainbow juurviljakrõpsud meresoolaga 0.1kg
7995,vahtrasiirup 0.236l,0.41666666666666663,rainbow vahtrasiirup 0.187l
3998,hernesupikogu 0.8kg,0.41666666666666663,wõro võileivavorst 0.8kg
5273,piimašokolaad sool karamelli karl fazer 0.2kg,0.41666666666666663,karl fazer piimašokolaadikompvekid 0.27kg
2916,kommid india pähklitega kalev praline 0.175kg,0.41666666666666663,kalev pistaatsiapähklitega pralineekompvekid 0.175kg
1705,närimispulk dentastix pedigree 0.077kg,0.41666666666666663,pedigree dentastix advanced medium närimispulgad 0.08kg
8142,gt.lauavein marani kindzmarauli 0.75l,0.41666666666666663,tamada kindzmarauli gt vein 11.5% 0.75l
4621,makaronid lumacoli selection by rimi 0.5kg,0.41666666666666663,panzani farfalle makaronid 0.5kg
4276,kokteilkobartomat 0.5kg,0.41666666666666663,mahe mugulsibul 0.5kg
4278,juustu-küüslaugumääre 0.2kg,0.41666666666666663,usin porgandi-ananassisalat 0.2kg
377,vjäätis vanilli vahvlitops rimi 0.12l 0.065kg,0.41666666666666663,ingman vanilli pulgajäätis 0.12l
4490,kaste magushapu ananassiga uncle ben's 0.4kg,0.41666666666666663,rainbow magushapu kaste 0.435kg
3324,šokolaad tume toblerone 0.1kg,0.41666666666666663,toblerone crunchy almonds šokolaad mandlitega 0.36kg
2739,kaerapäts 0.4kg,0.41666666666666663,europagar õuna-vaniljestritsel 0.4kg
47,mahlajook rimi virsiku ja viinamarja 0.2l,0.41666666666666663,rainbow metsamarja mahlajook 0.2l
8629,kpn.vein f.martenot chardonnay 0.75l,0.41666666666666663,campero chardonnay gt vein 12.5% 0.75l
2720,piparkoogi maitseainesegu kotanyi 0.03kg,0.41666666666666663,old el paso nacho maitseainesegu 0.03kg
5709,"broileri kintsuliha,kondi ja nahata rimi 0.5kg",0.41666666666666663,rannamõisa broileri kintsuliha 0.5kg
4943,pilaff 0.5kg,0.41666666666666663,mamma pilaff 0.3kg
2265,piimašok karamelli ja meresoola geisha 0.1kg,0.41666666666666663,fazer geisha küpsised 0.1kg
4941,kuninglik segu rimi 0.15kg,0.41666666666666663,seeberger pähklite ja puuviljade segu 0.15kg
3338,mango kg,0.41666666666666663,hapukapsas jaagumäe kg
4210,ahjukartul 0.35kg,0.41666666666666663,usin ahjukartul 0.3kg
4208,ürdikartul 0.4kg,0.41666666666666663,saarioinen porgandivorm 0.4kg
5002,šokolaadi kommid daim bites marabou 0.145kg,0.41666666666666663,marabou hazelnut&cream kommid 0.144kg
2269,šampinjonid rimi 0.4kg,0.41666666666666663,hapukurk 0.4kg
4184,kartulilaastud hapuk.- ja sib.m taffel 0.18kg,0.41666666666666663,taffel krõpsud küüslaugu-hapukoore 0.18kg
7137,draakonivili kg,0.41666666666666663,hapukapsas jaagumäe kg
2756,hiina kapsas kg,0.41666666666666663,eesti kapsas
8310,jõhvika-pähklite segu süda korv germund 0.5kg,0.41666666666666663,germund hiina maapähklid 0.5kg
4921,sõrnikud 0.32kg,0.41666666666666663,usin sõrnikud 0.27kg
2239,šampinjonid marineeritud rimi 0.28kg,0.41666666666666663,bonduelle marineeritud šampinjonid tilliga 280 0.165kg
1269,nisu meega rimi honey pops 0.2kg,0.41666666666666663,oho nisu meega 0.15kg
584,aedoad punased tšillikastmes rimi 0.4kg 0.2kg,0.41666666666666663,rainbow aedoad tšillikastmes 0.39kg
3361,mahl tomati 100% meresoolaga largo 1l,0.41666666666666663,cido köögiviljamahl 100% 1l
4191,ajvar kaste ica maheda maitsega 0.35kg,0.41666666666666663,minu kvartsakhi kaste 0.35kg
1552,õun jonagold 1kl kg,0.41666666666666663,holland õun jonagold i  klass
6539,bataadi friikartulid maahärra 0.5kg,0.41666666666666663,maahärra friikartulid kuldne ja krõbe 0.75kg
7531,püksmäh huggies swimmers 2-3 3-8kg 12tk,0.41666666666666663,huggies little swi 3-8kg
2554,piimašokolaad kalev nurr 0.1kg,0.41666666666666663,kalev nurr krõbinad rosinad piimašokolaadis 0.07kg
6162,ananass kg,0.41666666666666663,hapukapsas jaagumäe kg
4489,kaste magushapu köögiviljad uncle ben's 0.4kg,0.41666666666666663,rainbow magushapu kaste 0.435kg
5719,müsli extra white choco&raspberry rimi 0.375kg,0.41666666666666663,start müsli aprikoosi-kaneeli 0.375kg
3323,valge šokolaad toblerone 0.1kg,0.41666666666666663,toblerone crunchy almonds šokolaad mandlitega 0.36kg
8216,kpn.kv.vvein cremant de luxembourg rose 0.75l,0.41666666666666663,hecht&bannier cotes de provence rose kpn vein 13% 0.75l
6101,kartuli-lihasalat 0.5kg,0.41666666666666663,mamma kartuli-lihasalat 0.4kg
929,talu peenleib pärnamäed 0.37kg,0.41666666666666663,eesti leivatööstus meie eesti peenleib 0.37kg
7020,muskaatkõrvits kg,0.41666666666666663,hapukapsas jaagumäe kg
4442,bbq kaste thomy 0.23l,0.41666666666666663,santa maria bbq kaste universaalne 0.355kg
170,maisihelbebatoon gluteenivaba nestle 0.022kg,0.41666666666666663,nestle corn flakes 250 g gluteenivaba
6106,singi-juustupirukas 0.36kg,0.41666666666666663,rainbow riisipirukad 0.36kg
5767,vürtsikad broileritiivad,0.41666666666666663,rannamõisa broileritiivad 0.5kg
3305,praekapsas 0.35kg,0.41666666666666663,mamma ülepannikoogid 0.35kg
2062,pastakaste basiilikuga i love eco 0.39kg,0.41666666666666663,rummo pastakaste basiilikuga 0.34kg
398,multipuuvilja mahlajook rimi basic  1l,0.41666666666666663,kotimaista pohla mahlajook 1l
2438,muu alk.jook ,0.41666666666666663,eesti punch! öko gini kokteil vaarikas ja sencha  muu alkohoolne jo
6114,õuna-pohlasaiake 0.36kg,0.41666666666666663,rainbow riisipirukad 0.36kg
4465,šampinjon portobello 0.28kg,0.41666666666666663,poola šampinjon
3049,karastusj fentimans cherry tree cola 0.275l,0.41666666666666663,fentimans rose limonaad 0.275l
31,kohuke küpsiste ja želeetükkidega rimi 0.038kg,0.41666666666666663,liisu kohuke rummikook 0.038kg
2254,kurgid marineeritud 2-5cm rimi 0.34kg 0.18kg,0.41666666666666663,mõisaproua marineeritud kurgid 1kg
